county,city,zipcode,address,state,rent,latitude,longitude,cemetery_dist_miles,nationalhighway_miles,railline_miles,starbucks_miles,walmart_miles,hospital_miles,physician_dist_miles,dentist_dist_miles,opt_dist_miles,vet_dist_miles,farmers_miles,time,bed,bath,halfbath,sqft,property_type,garage,yearbuilt,pool,fireplace,patio,lotsize,Census_MedianIncome,CollegeGrads,WhiteCollar,Schools,Unemployment,EmploymentDiversity,Census_Vacancy,Crime_Rate,HomePrice
MONTGOMERY,AMBLER,19002,201 BANNOCKBURN AVE,PA,1975,40.14862,-75.219668,1.067524253,0.424836594,0.08213362,2.632650017,4.198645413,4.845447222,0.202846684,0.059907253,0.406532849,8.251003467,4.818175741,2015.5,3,1,1,1120,SFR,0,1960,0,0,1,2400,98680.26,41,85.63,90.2,4,3.54,0.66,0.9,198006
MONTGOMERY,CONSHOHOCKEN,19428,247 MATSONFORD RD,PA,2000,40.063169,-75.333852,0.132401999,0.180504483,0.804762446,2.074133212,3.707582101,3.14039416,0.780863025,1.542863131,2.152503326,3.314800082,1.560773854,2015.5,4,1,1,2196,SFR,0,1960,0,0,0,6700,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,262998
MONTGOMERY,ABINGTON,19001,1765 Old York Rd #2,PA,900,40.13374,-75.11497,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,600,Condo,0,1960,0,0,0,2104.489843,69497.38,27,71.6,82.5,4,3.57,1.1,1.7,158051
MONTGOMERY,FLOURTOWN,19031,11 HAWS LN,PA,1875,40.099408,-75.211419,2.323155226,0.847728218,1.607769094,0.316040065,2.552565368,1.423996246,0.021835536,0.099565183,1.485823215,5.557724266,2.329128779,2015.25,3,1,1,1392,SFR,1,1911,0,1,0,14800,97527.24,39,81.77,68.3,4,3.44,0.38,2.1,288036
MONTGOMERY,NORRISTOWN,19403,626 GLEN LN 63-A,PA,1175,40.131462,-75.359853,0.926257315,0.546585792,0.444166906,2.345116655,2.280523198,1.612419599,0.374784447,0.57980354,0.848319097,7.682799737,1.41575732,2015.25,2,1,1,819,SFR,0,1988,0,0,0,546,78924.78,31,77.08,85.8,4,3.59,1.35,0.966445074,127239
MONTGOMERY,POTTSTOWN,19464,251 INDUSTRIAL HWY,PA,1600,40.242223,-75.649403,0.775792085,0.111353085,0.379051328,1.385906728,1.153321692,1.891790312,0.259687871,0.364857188,0.485816133,5.109280087,0.21553888,2016.25,3,2,1,1820,Condo,1,1960,0,1,0,800,23445.96,5,34.69,28.2,3.96,3.2,5.92,13.46580292,195467
MONTGOMERY,NORRISTOWN,19401,1225 W MARSHALL ST,PA,1670,40.125143,-75.357307,0.588106755,0.267673421,0.71132765,2.15201166,2.405441828,1.93040814,0.164969184,0.164969184,0.417371609,7.245184646,0.990062478,2015.75,4,2,1,1400,Duplex,0,1960,0,0,0,2597,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,171393
MONTGOMERY,HORSHAM,19044,218 EASTON RD,PA,1279,40.104363,-75.151091,1.173837326,0.03513016,0.24967308,1.330309497,1.840295498,2.075911487,0.051311865,0.132041537,0.203305184,6.836528236,0.291270234,2015.25,2,1,1,750,Condo,0,1960,0,0,0,2872.730796,72377.54,27,75.24,84,4,3.54,2.24,2,158051
MONTGOMERY,NORRISTOWN,19403,2026 YORKTOWN N,PA,1350,40.122858,-75.388557,1.080557494,0.594112671,0.52068235,0.950663952,0.817026104,2.592587784,0.675373389,0.665744945,1.423906083,8.175900708,1.717014312,2016.25,2,1,1,1280,SFR,0,1986,0,0,1,2100,78924.78,31,77.08,85.8,4,3.59,1.35,0.966445074,216685
MONTGOMERY,BLUE BELL,19422,18 Winston Ct,PA,1695,40.127373,-75.268875,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1224,Condo,0,1980,0,0,1,3812.600046,114989.77,42,86.13,87.9,4,3.49,1.05,2,158051
MONTGOMERY,EAST GREENVILLE,18041,1110 LANDIS RD,PA,1200,40.395332,-75.51222,0.939859439,0.510338404,3.41679261,8.711019467,1.122533942,9.091817064,0.887847607,1.572814245,0.587172688,15.08979813,7.558870723,2015.75,2,1,3,3702,SFR,0,1900,0,0,0,2872.730796,69470.29,16,54.36,82.9,4,3.34,1.14,2,158051
MONTGOMERY,BRIDGEPORT,19405,401 E RAMBO ST,PA,1395,40.102211,-75.338366,0.807274023,0.214139564,0.218314969,1.457298403,3.192644551,2.911908746,0.259088155,1.31519043,1.07086928,5.372695274,0.916653852,2015.5,3,1,1,1246,SFR,0,1960,0,0,0,2100,50403.41,19,66.08,61.3,4,3.58,5.83,9.1,178920
MONTGOMERY,POTTSTOWN,19464,354 SPRUCE ST,PA,1250,40.252098,-75.645434,0.1624859,0.038749755,0.636411561,0.753477038,1.022201564,1.768640895,0.276406577,0.388062118,0.234060508,5.151290592,0.506673451,2015.5,4,1,1,1546,SFR,0,1960,0,0,0,2512,40960.53,12,51.91,28.2,3.99,3.28,4.81,13.46580292,111671
MONTGOMERY,HORSHAM,19044,321 EDGEWOOD AVE,PA,2400,40.180497,-75.137113,1.786727735,0.320012133,1.670882699,2.336490733,1.473245155,4.246146576,0.162206389,0.204867638,1.488182483,10.9614893,1.66404272,2015.25,4,2,1,3960,Duplex,0,1976,0,0,0,7500,72377.54,27,75.24,84,4,3.54,2.24,2,248400
MONTGOMERY,ARDMORE,19003,700 ARDMORE AVE 122,PA,1750,40.003781,-75.303997,0.921625401,0.613508707,2.672200221,0.868185675,5.296597958,1.378723401,0.095856669,0.304044294,0.628268127,0.736439777,1.110960616,2015.25,2,2,1,1356,SFR,0,1960,0,1,0,15914,111520.08,49,90.27,92.5,3.99,3.27,1.65,9.1,187052
MONTGOMERY,HATBORO,19040,50 S PENN ST,PA,1000,40.175513,-75.104467,0.406419338,0.131130311,0.842183968,1.737397613,1.816403055,3.851092162,0.056145941,0.062357376,0.117428073,10.12578657,0.206500825,2015.25,2,1,1,950,NA,0,1960,0,0,0,2872.730796,68118.6,22,71.25,65.3,4,3.63,1.86,1.1,158051
MONTGOMERY,ROYERSFORD,19468,78 ORCHARD CT,PA,1380,40.183721,-75.521863,0.464814635,0.214497713,1.032818574,2.250942085,7.390430724,3.208266446,0.45829297,0.856475956,0.847495507,12.8762853,3.390969142,2015.5,3,1,1,1228,SFR,1,1960,0,0,0,3330,77500.58,27,75,80.5,4,3.56,1.12,1.5,121781
MONTGOMERY,LANSDALE,19446,812 JAYS DR,PA,3300,40.224584,-75.302408,0.576040499,0.169229997,1.328351329,1.654392399,4.940091201,2.456697344,0.136804313,0.202748912,1.121579813,12.91041216,1.515518121,2016.25,4,3,1,3673,SFR,1,2013,0,1,0,2872.730796,78756.59,33,75.33,87.5,4,3.51,1.24,1.9,601612
MONTGOMERY,LANSDALE,19446,1001 Towamencin Ave #102,PA,1717,40.245808,-75.34147,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1177,SFR,1,1960,0,0,0,2605.072379,78756.59,33,75.33,87.5,4,3.51,1.24,1.9,158051
MONTGOMERY,NORTH WALES,19454,503 Ellison Dr Montgomery County,PA,2200,40.220654,-75.22358,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,3,2,1,2213,Condo,1,2014,0,0,0,4779.030819,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,158051
MONTGOMERY,PERKIOMENVILLE,18074,1242 PIN OAK DR,PA,1385,40.304974,-75.490496,4.067655673,0.518473912,2.247802159,6.233576275,5.274027749,6.707032241,2.382467181,4.291372596,5.38441455,13.53254653,6.831751214,2015.25,3,1,1,1554,SFR,0,1960,0,0,0,2310,82377.64,20,64.24,87,4,3.59,0.6,2,180210
MONTGOMERY,POTTSTOWN,19464,1103 SOUTH ST,PA,1500,40.242281,-75.625877,0.31603449,0.109547984,0.312662802,1.89942268,2.2031707,0.658020328,0.283691853,1.305079498,0.794568078,6.301754144,1.143550507,2015.5,2,2,1,1345,Duplex,0,1960,0,0,0,3682,52964.36,14,56,51.4,4,3.38,2.58,13.46580292,129734
MONTGOMERY,ROYERSFORD,19468,560 FRUIT FARM RD,PA,2350,40.187052,-75.501558,1.141356963,0.959850185,1.994427666,1.659455753,6.641740564,3.766010393,1.257900737,0.605663709,0.575008243,13.75747676,3.729171782,2015.75,3,2,1,2260,SFR,1,1987,0,1,0,2872.730796,77500.58,27,75,80.5,4,3.56,1.12,1.5,356370
MONTGOMERY,BLUE BELL,19422,93 RAMSGATE CT 210U-9,PA,1475,40.128795,-75.264895,0.58651506,0.488468109,1.464853157,1.752413067,2.835591364,2.806044421,0.683471085,1.42028329,0.506376292,6.289593113,2.804489617,2015.5,1,1,1,935,NA,0,2006,0,0,0,545.3333333,114989.77,42,86.13,87.9,4,3.49,1.05,2,171485
MONTGOMERY,BLUE BELL,19422,136 DORAL DR,PA,3400,40.185732,-75.291386,1.913129251,0.819800656,1.902502684,3.128068387,3.088960547,3.370546073,0.281014959,1.51011251,1.115305422,10.18955234,3.913509169,2015.25,4,2,1,3016,SFR,1,1960,0,1,0,7376,114989.77,42,86.13,87.9,4,3.49,1.05,2,550920
MONTGOMERY,NARBERTH,19072,123 ROCKLAND AVE,PA,2500,40.001183,-75.261801,1.319910483,0.52966754,0.996760548,0.55211745,6.603508043,0.876988615,0.040672077,0.312653813,0.311205591,1.107657977,0.980658907,2015.75,4,2,1,1800,Condo,0,1995,0,0,1,2077,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,397982
MONTGOMERY,ROYERSFORD,19468,735 WASHINGTON ST,PA,1060,40.188527,-75.53175,0.42045093,0.5521509,0.463971855,2.342858724,8.00892849,2.649588822,0.178183121,0.32758403,0.266914172,12.26211954,3.781543399,2015.75,1,1,1,820,Condo,0,2007,0,0,0,2872.730796,77500.58,27,75,80.5,4,3.56,1.12,1.5,158051
MONTGOMERY,NORRISTOWN,19401,622 GREEN ST,PA,1400,40.11665,-75.338947,0.630352018,0.090407385,0.348103419,2.04489889,2.327647422,2.062072155,0.19253342,0.665115003,0.468766128,6.231466404,0.330382283,2015.5,5,1,1,1728,SFR,0,1960,0,0,0,1600,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,64779
MONTGOMERY,NORRISTOWN,19401,2803 Stanbridge St,PA,1365,40.144344,-75.33006,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1174,Condo,0,1960,0,0,0,2502.912678,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,158051
MONTGOMERY,POTTSTOWN,19464,629 VILLAGE LN 6,PA,1200,40.250222,-75.595739,1.34298768,0.366208359,1.318725236,2.429358088,3.642715884,1.03530133,0.30207691,0.30207691,0.415737703,7.762505737,2.742245042,2015.75,3,1,1,1024,SFR,0,1960,0,0,1,682.6666667,57787.11,16,62.67,77.5,4,3.53,2.1,13.46580292,110224
MONTGOMERY,POTTSTOWN,19464,87 W 4TH ST,PA,1100,40.254101,-75.654837,0.363763,0.20432172,0.567595064,0.606018616,0.515924523,2.282958841,0.301002709,0.531548227,0.319835173,4.639520577,0.749303116,2015.75,4,1,1,1287,SFR,1,1950,0,0,0,3133,48856.14,12,51.76,51.4,4,3.52,1.98,13.46580292,101904
MONTGOMERY,NORRISTOWN,19403,131 Millgrove Dr,PA,1660,40.126824,-75.439799,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,1100,NA,0,1960,0,0,1,2893.162736,78924.78,31,77.08,85.8,4,3.59,1.35,0.966445074,158051
MONTGOMERY,CONSHOHOCKEN,19428,449 W 6TH AVE,PA,1950,40.082125,-75.309693,0.750985866,0.118479804,0.22648552,1.473734545,4.326229749,4.054794333,0.462665853,0.488264563,0.51745072,3.395860477,0.561316893,2015.75,3,3,1,1232,SFR,0,1960,0,0,0,2142,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,257412
MONTGOMERY,CONSHOHOCKEN,19428,105 W NORTH LN,PA,1800,40.092536,-75.295431,0.327080911,0.190721758,0.495713392,0.491907533,3.736856928,3.491461552,0.258302643,0.667955545,0.86098924,3.819960142,1.435829927,2015.5,3,2,1,1940,SFR,0,1960,0,0,1,12621,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,310442
MONTGOMERY,NARBERTH,19072,413 DUDLEY AVE,PA,2000,40.0102,-75.265176,1.232676048,0.858643777,1.610872005,0.731225403,6.905863895,1.517658106,0.074040722,0.340774207,0.39798054,1.755771141,1.623691372,2015.75,4,2,1,1382,Condo,1,1925,0,1,0,3000,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,339071
MONTGOMERY,POTTSTOWN,19464,260 MANATAWNY ST,PA,1770,40.252041,-75.654829,0.372148323,0.289088781,0.438806898,0.740138876,0.537646036,2.243254651,0.328168007,0.415623548,0.25440415,4.664440042,0.632934476,2015.5,4,2,1,2660,Duplex,0,1960,0,0,0,2624,48856.14,12,51.76,51.4,4,3.52,1.98,13.46580292,84532
MONTGOMERY,NORTH WALES,19454,505 SUSAN CIR,PA,2250,40.23679,-75.23619,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,4,3,1,2280,SFR,1,2011,0,0,1,840,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,305992
MONTGOMERY,BALA CYNWYD,19004,5211 Pacific Concourse Drive,PA,2755,33.926853,-118.371279,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,1189,NA,0,1960,0,1,0,1881.781695,112238.58,52,91.41,49.2,4,3.24,0.85,2,158051
MONTGOMERY,POTTSTOWN,19464,1064 QUEEN ST,PA,1400,40.242789,-75.626393,0.3278588,0.078876609,0.333519329,1.855225241,2.164911328,0.679512638,0.246937269,1.269494176,0.761758066,6.266811128,1.111557943,2016.25,2,2,1,3092,Duplex,0,1960,0,0,0,3150,52964.36,14,56,51.4,4,3.38,2.58,13.46580292,112897
MONTGOMERY,FLOURTOWN,19031,Flourtown Philadelphia County,PA,1100,40.10934,-75.21341,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.75,1,1,1,500,Condo,0,1927,0,0,0,7680.366331,80563.02,39,78.68,68.3,4,3.5,1.04,2,158051
MONTGOMERY,NORRISTOWN,19401,801 W LAFAYETTE ST,PA,1500,40.118506,-75.356039,0.425978871,0.072025556,0.311163759,1.719308678,2.545302488,2.336421308,0.182318762,0.217333097,0.258450495,6.831689552,0.66153598,2015.5,5,1,1,1772,SFR,0,1960,0,0,1,1100,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,53998
MONTGOMERY,POTTSTOWN,19464,119 W 8TH ST,PA,1500,40.257457,-75.652291,0.343494147,0.185910494,0.833624416,0.343365428,0.687680888,2.241138431,0.403173562,0.701812073,0.551745325,4.74222489,0.906106383,2015.75,4,3,1,1680,SFR,0,1960,0,0,0,7500,48856.14,12,51.76,51.4,4,3.52,1.98,13.46580292,166429
MONTGOMERY,NORTH WALES,19454,34 SHANNON DR,PA,1150,40.223878,-75.271889,1.086904019,0.581032591,0.509996165,1.190730699,4.590576385,1.884457405,0.513561387,0.797739103,0.954480089,12.8150123,1.449872576,2015.75,2,1,1,934,Condo,0,1960,0,0,0,622.6666667,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,116504
MONTGOMERY,HATFIELD,19440,2881 TRUMAN DR,PA,1700,40.275642,-75.319047,1.153114695,0.808021837,2.243677839,2.330251537,3.023731155,3.026754809,0.355157444,2.430464298,0.563403616,16.51287607,2.120527312,2015.5,5,3,1,2500,SFR,1,1960,0,1,0,5000,73937.49,24,61.82,83.2,4,3.42,1.32,0,209257
MONTGOMERY,CONSHOHOCKEN,19428,1020 FAYETTE ST,PA,1790,40.082211,-75.298696,0.200906398,0.648581467,0.715498163,1.029129487,4.392349327,4.135282608,0.030312714,0.516688532,0.134080467,3.175712494,0.745219789,2015.5,2,2,1,1000,Duplex,1,1960,0,1,0,4650,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,327213
MONTGOMERY,CONSHOHOCKEN,19428,823 SPRING MILL AVE,PA,1795,40.075367,-75.291824,0.63069805,0.345847385,0.3206142,1.297856971,4.932618669,4.208688648,0.22185152,0.677098391,0.568005304,2.621088512,0.859190823,2015.25,3,1,1,1452,Condo,0,1960,0,0,0,3860,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,267119
MONTGOMERY,NORTH WALES,19454,104 DELMAR CT,PA,2100,40.253993,-75.215886,2.96896252,1.04671773,2.10786322,1.594142167,3.591989498,2.93659581,0.074112562,0.211940512,1.179153947,15.26970202,3.747059447,2016.25,3,2,1,1862,SFR,1,1995,0,1,0,2851,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,307449
MONTGOMERY,NORRISTOWN,19401,1725 Markley St #25,PA,1200,40.132381,-75.334181,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,3,2,1,2400,NA,0,1960,0,0,0,3677.749241,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,158051
MONTGOMERY,HORSHAM,19044,467 BROWN BRIAR CIR,PA,1500,40.179026,-75.146065,2.193965125,0.830681247,1.782982822,1.862985096,1.426744881,4.286049986,0.640434392,0.307182741,1.459793444,11.04819726,2.13025663,2016.25,2,2,1,1307,Condo,0,1987,0,1,0,871.3333333,72377.54,27,75.24,84,4,3.54,2.24,2,200513
MONTGOMERY,HATBORO,19040,519 CONTINENTAL RD,PA,1800,40.172026,-75.11899,0.687405853,0.453878369,0.818438752,2.179827115,1.359013166,3.541709581,0.566211657,0.470762032,0.714764305,10.09249711,0.82626303,2015.75,3,1,1,1212,Condo,0,1960,0,0,1,8532,68118.6,22,71.25,65.3,4,3.63,1.86,1.1,211009
MONTGOMERY,ARDMORE,19003,10001 Venice Boulevard,PA,2815,34.023017,-118.40001,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,1079,NA,0,1960,0,0,0,2443.660051,77700.14,43,84.47,96.6,4,3.43,2.45,9.1,158051
MONTGOMERY,NORTH WALES,19454,118 Stayman Dr Montgomery County,PA,1775,40.23547,-75.22699,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.75,3,1,1,1804,Condo,1,1986,0,0,0,5892.571561,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,158051
MONTGOMERY,NORRISTOWN,19403,120 BARLEY SHEAF DR,PA,2000,40.147952,-75.334036,0.491109164,0.06589643,0.971954556,1.128336312,1.061219673,0.492789428,0.022547461,0.06523472,0.12519229,8.081448676,1.622911327,2015.75,3,2,1,1600,Condo,1,1987,0,1,0,4830,78924.78,31,77.08,85.8,4,3.59,1.35,0.966445074,216724
MONTGOMERY,KING OF PRUSSIA,19406,669 COATES LN,PA,1500,40.098018,-75.342515,1.170609262,0.064188385,0.140434596,1.09760401,3.102427125,3.267136046,0.497259159,1.034410988,1.171916553,5.27259811,1.150305589,2015.5,3,2,1,1680,SFR,0,1960,0,1,0,800,74254.53,39,81.18,86.7,4,3.57,2.22,2,228440
MONTGOMERY,HORSHAM,19044,218 EASTON RD,PA,1076,40.104363,-75.151091,1.173837326,0.03513016,0.24967308,1.330309497,1.840295498,2.075911487,0.051311865,0.132041537,0.203305184,6.836528236,0.291270234,2015.25,1,1,1,650,Condo,0,1960,0,0,0,2872.730796,72377.54,27,75.24,84,4,3.54,2.24,2,158051
MONTGOMERY,BLUE BELL,19422,134 PLYMOUTH RD,PA,1860,40.111053,-75.274966,1.437376757,0.151556147,0.275321207,0.483086788,3.118895884,2.968104644,0.342219282,0.603579363,0.3784672,5.019551445,2.552848719,2015.5,2,2,1,1166,NA,1,1960,0,0,1,2872.730796,114989.77,42,86.13,87.9,4,3.49,1.05,2,158051
MONTGOMERY,HORSHAM,19044,390 Easton Rd #5 Montgomery County,PA,1400,40.179688,-75.12968,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,3,1,1,1200,Condo,0,1936,0,0,0,2294.506887,72377.54,27,75.24,84,4,3.54,2.24,2,158051
MONTGOMERY,NORTH WALES,19454,115 BLUE RIBBON DR,PA,1990,40.240279,-75.221734,2.394032631,1.052300208,2.625385923,1.238356601,4.12690801,2.727372715,0.520749099,0.619129225,0.738466893,14.27758249,3.352523044,2015.5,3,2,1,2178,SFR,1,1960,0,1,1,4107,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,308761
MONTGOMERY,ABINGTON,19001,1251 Lane Live Way,PA,1895,34.043156,-118.271361,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,570,NA,0,1960,0,0,0,3583.762316,69497.38,27,71.6,82.5,4,3.57,1.1,1.7,158051
MONTGOMERY,NORRISTOWN,19401,1044 DEKALB ST,PA,1350,40.12074,-75.336653,0.752897385,0.024573341,0.606105162,1.914622756,2.026204058,1.76426843,0.105779368,0.445116825,0.674545855,6.420422656,0.596542531,2016.25,2,2,1,1345,Duplex,0,1900,0,0,0,4200,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,209887
MONTGOMERY,HUNTINGDON VALLEY,19006,268 BYBERRY RD,PA,2800,40.134194,-75.035711,0.555284872,0.519810899,0.713259195,2.239470387,3.578472555,4.108195047,0.459640993,0.832281854,0.368196906,7.157318297,3.020556104,2015.5,4,2,1,2689,SFR,1,2013,0,1,0,2872.730796,95059.04,36,83.13,68.6,4,3.49,0.54,1.4,574854
MONTGOMERY,NORRISTOWN,19403,112 PARK LN,PA,1195,40.112059,-75.425708,0.920581844,0.262622184,0.393332129,1.665997291,1.620887365,3.113813679,0.340944607,0.702508233,0.70710882,9.224764034,2.929649206,2015.25,3,2,1,1248,SFR,0,1960,0,1,0,3406,78924.78,31,77.08,85.8,4,3.59,1.35,0.966445074,56329
MONTGOMERY,NORTH WALES,19454,3407 CARRIAGE CT,PA,1850,40.228309,-75.253099,1.65663698,0.276531257,1.467191946,0.332877972,4.314745611,1.851317671,0.220319596,0.913576705,0.575640006,13.19112137,1.949636336,2015.5,3,3,1,1936,SFR,1,1960,0,0,1,1870,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,270846
MONTGOMERY,LANSDALE,19446,1848 W POINT PIKE,PA,1495,40.206777,-75.299032,0.880661336,0.161086431,1.235260669,2.839293194,4.369742103,3.393606662,0.429492932,0.685054018,1.134705896,11.66911558,2.552117278,2015.75,4,2,1,2016,SFR,0,1960,0,0,0,8273,78756.59,33,75.33,87.5,4,3.51,1.24,1.9,257885
MONTGOMERY,NARBERTH,19072,214 GRAYLING AVE,PA,2850,40.007997,-75.260414,1.424955102,0.929366067,1.359004367,0.78627681,6.976292414,1.345047192,0.031393797,0.076147103,0.166086943,1.55272421,1.401800553,2015.25,4,2,1,1862,Duplex,1,1960,0,0,0,6000,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,395311
MONTGOMERY,NARBERTH,19072,1416 FLAT ROCK RD,PA,4500,40.032285,-75.250392,1.32764637,0.367773619,0.476823471,1.39399426,5.48372165,2.143912898,0.455585129,1.200916344,0.600921166,1.628867643,1.579015682,2015.5,5,4,1,3635,SFR,1,1960,0,1,1,2872.730796,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,815462
MONTGOMERY,NARBERTH,19072,280 HAVERFORD AVE,PA,1710,40.005842,-75.259279,1.457441913,0.863346308,1.198640512,0.759789279,6.918066189,1.197861152,0.086191731,0.177743888,0.074460585,1.396973685,1.243085687,2015.25,3,1,1,1222,Condo,1,1929,0,1,0,2872.730796,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,158051
MONTGOMERY,NARBERTH,19072,200 N NARBERTH AVE 2,PA,2300,40.006975,-75.260975,1.381046654,0.855873017,1.308377801,0.720883429,6.906029553,1.27468625,0.035988871,0.127308835,0.096547766,1.487920494,1.341295841,2015.75,2,2,1,1345,Duplex,0,1960,0,1,0,6250,110111.35,55,90.12,77.3,3.99,3.35,1.61,0.7,672723
MONTGOMERY,NORTH WALES,19454,2906 MARYANNES CT,PA,1550,40.230574,-75.255404,1.731801633,0.347340473,1.454348711,0.483552171,4.143505715,1.654490532,0.360525075,0.979277738,0.437882123,13.33425151,1.768479325,2015.25,2,1,1,916,SFR,0,1994,0,0,1,610.6666667,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,165180
MONTGOMERY,WILLOW GROVE,19090,1001 Easton Rd,PA,1642,40.15451,-75.12097,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1018,Condo,0,1960,0,0,0,2707.23208,68155.47,24,66.94,81.1,4,3.62,1.62,2,158051
MONTGOMERY,LANSDALE,19446,100 Reading Cir,PA,1660,40.22653,-75.28365,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,989,Condo,0,1960,0,0,0,5516.623861,78756.59,33,75.33,87.5,4,3.51,1.24,1.9,158051
MONTGOMERY,LANSDALE,19446,33 E 3RD ST,PA,2000,40.242312,-75.28106,1.755599111,0.138157162,0.199142389,0.790595764,3.41020723,0.79356027,0.125083094,0.408999939,0.537142917,14.08144649,0.222901022,2015.75,6,2,1,3138,Duplex,1,1960,0,0,0,3509,78756.59,33,75.33,87.5,4,3.51,1.24,1.9,216979
MONTGOMERY,CONSHOHOCKEN,19428,301 Washington St,PA,2263,40.071682,-75.300123,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,1204,NA,0,1960,0,0,1,2261.815783,79439.08,38,78.7,70.9,4,3.57,3.52,1.3,158051
MONTGOMERY,NORRISTOWN,19401,928 GREEN ST,PA,1150,40.119384,-75.337287,0.695606782,0.072403896,0.534670669,2.003436332,2.122139128,1.858545152,0.048351332,0.534206461,0.602843874,6.353562165,0.508190054,2015.75,2,1,1,1524,Condo,0,1960,0,0,0,1167,47024.67,15,56.2,86,4,3.61,6.05,14.03355493,62740
MONTGOMERY,ROYERSFORD,19468,601 Lakeview Dr,PA,1130,40.197208,-75.531459,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,873,NA,0,1960,0,1,1,6201.093859,77500.58,27,75,80.5,4,3.56,1.12,1.5,158051
MONTGOMERY,NORTH WALES,19454,3007 MARYANNES CT,PA,1450,40.230034,-75.255358,1.699697869,0.318785737,1.433611971,0.500238357,4.180836217,1.687878826,0.323155776,0.994856689,0.473073514,13.29736003,1.787881905,2015.5,2,1,1,1300,NA,0,1960,0,0,1,866.6666667,88813.71,36,79.34,88.8,4,3.49,0.66,1.5,181787
